"","response_uuid","Age","Trial","Usable frames (%)","person_good"
"100","1b9291ee-7904-4319-a182-222c2f7e9ddb","12","5",0.980263157894737,0.912751677852349
"101","1b9291ee-7904-4319-a182-222c2f7e9ddb","12","6",0.947019867549669,0.811188811188811
"102","1b9291ee-7904-4319-a182-222c2f7e9ddb","12","7",0.986754966887417,0.838926174496644
"103","1b9291ee-7904-4319-a182-222c2f7e9ddb","12","8",0.906040268456376,0.748148148148148
"104","1b9291ee-7904-4319-a182-222c2f7e9ddb","12","9",0.664473684210526,0.94059405940594
"105","1b9291ee-7904-4319-a182-222c2f7e9ddb","12","10",0.819672131147541,0.74
"106","1c0a5b8d-7617-42eb-a1f4-71e8d2c8f51e","12","1",0.926666666666667,0.474820143884892
"107","1c0a5b8d-7617-42eb-a1f4-71e8d2c8f51e","12","2",0.9,0.481481481481481
"108","1c0a5b8d-7617-42eb-a1f4-71e8d2c8f51e","12","3",0.966442953020134,0.506944444444444
"109","1c0a5b8d-7617-42eb-a1f4-71e8d2c8f51e","12","4",0.94,0.787234042553192
"110","1c0a5b8d-7617-42eb-a1f4-71e8d2c8f51e","12","5",0.973684210526316,0.905405405405405
"111","1c0a5b8d-7617-42eb-a1f4-71e8d2c8f51e","12","6",0.940397350993378,0.78169014084507
"112","1c0a5b8d-7617-42eb-a1f4-71e8d2c8f51e","12","7",0.933774834437086,0.652482269503546
"113","1c0a5b8d-7617-42eb-a1f4-71e8d2c8f51e","12","8",0.919463087248322,0.576642335766423
"114","1c0a5b8d-7617-42eb-a1f4-71e8d2c8f51e","12","9",0.986842105263158,0.973333333333333
"115","1c0a5b8d-7617-42eb-a1f4-71e8d2c8f51e","12","10",0.825136612021858,0.847682119205298
"116","1d11ddd0-c1f0-4d87-b732-f16083f88e22","6","1",0.96,0.909722222222222
"117","1d11ddd0-c1f0-4d87-b732-f16083f88e22","6","3",0.87248322147651,0.946153846153846
"118","1d11ddd0-c1f0-4d87-b732-f16083f88e22","6","4",0.72,0.509259259259259
"119","1d11ddd0-c1f0-4d87-b732-f16083f88e22","6","5",0.802631578947368,0.040983606557377
"120","1d11ddd0-c1f0-4d87-b732-f16083f88e22","6","6",0.867549668874172,0.99236641221374
"121","1d11ddd0-c1f0-4d87-b732-f16083f88e22","6","7",0.860927152317881,0.715384615384615
"122","1d11ddd0-c1f0-4d87-b732-f16083f88e22","6","8",0.879194630872483,0.49618320610687
"123","1d11ddd0-c1f0-4d87-b732-f16083f88e22","6","9",0.75,0.12280701754386
"124","1d11ddd0-c1f0-4d87-b732-f16083f88e22","6","10",0.890710382513661,0.846625766871166
"125","1da22c85-469f-44c2-9bb3-312daf3b21a5","12","1",0.626666666666667,0.840425531914894
"126","1da22c85-469f-44c2-9bb3-312daf3b21a5","12","2",0.98,0.482993197278912
"127","1da22c85-469f-44c2-9bb3-312daf3b21a5","12","4",0.986666666666667,0.310810810810811
"128","1da22c85-469f-44c2-9bb3-312daf3b21a5","12","6",0.960264900662252,0.351724137931034
"129","1da22c85-469f-44c2-9bb3-312daf3b21a5","12","7",0.940397350993378,0.528169014084507
"130","1da22c85-469f-44c2-9bb3-312daf3b21a5","12","8",0.986577181208054,0.435374149659864
"131","1da22c85-469f-44c2-9bb3-312daf3b21a5","12","10",0.852459016393443,0.916666666666667
"132","257e85c7-6ba9-45b5-98da-5cd61b51b694","12","2",0.94,0.631205673758865
"133","257e85c7-6ba9-45b5-98da-5cd61b51b694","12","4",0.96,0.486111111111111
"134","257e85c7-6ba9-45b5-98da-5cd61b51b694","12","6",0.834437086092715,0.69047619047619
"135","257e85c7-6ba9-45b5-98da-5cd61b51b694","12","7",0.933774834437086,0.829787234042553
"136","257e85c7-6ba9-45b5-98da-5cd61b51b694","12","8",0.845637583892617,0.96031746031746
"137","257e85c7-6ba9-45b5-98da-5cd61b51b694","12","10",0.879781420765027,0.75776397515528
"138","2817e5e3-7bf5-45c3-b800-2e0ddc4ed608","6","1",0.633333333333333,0.821052631578947
"139","2817e5e3-7bf5-45c3-b800-2e0ddc4ed608","6","2",0.74,0.585585585585586
"140","2817e5e3-7bf5-45c3-b800-2e0ddc4ed608","6","4",0.533333333333333,0.8625
"141","2817e5e3-7bf5-45c3-b800-2e0ddc4ed608","6","5",0.861842105263158,0.679389312977099
"142","2817e5e3-7bf5-45c3-b800-2e0ddc4ed608","6","6",0.562913907284768,0.0235294117647059
"143","2817e5e3-7bf5-45c3-b800-2e0ddc4ed608","6","9",0.638157894736842,0.257731958762887
"144","293e9cd5-1fc6-4950-afd2-7929b83e0d4a","12","1",0.78,0.17948717948718
"145","293e9cd5-1fc6-4950-afd2-7929b83e0d4a","12","2",0.753333333333333,0.185840707964602
"146","293e9cd5-1fc6-4950-afd2-7929b83e0d4a","12","3",0.885906040268456,0.446969696969697
"147","293e9cd5-1fc6-4950-afd2-7929b83e0d4a","12","4",0.933333333333333,0.171428571428571
"148","293e9cd5-1fc6-4950-afd2-7929b83e0d4a","12","5",0.480263157894737,0.767123287671233
"149","2ac97100-84f4-4172-a88f-82e8e886ea58","12","1",0.786666666666667,0.279661016949153
"150","2ac97100-84f4-4172-a88f-82e8e886ea58","12","2",0.846666666666667,0.622047244094488
"151","2ac97100-84f4-4172-a88f-82e8e886ea58","12","3",0.932885906040268,0.741007194244604
"152","2ac97100-84f4-4172-a88f-82e8e886ea58","12","4",0.333333333333333,0.14
"153","2ac97100-84f4-4172-a88f-82e8e886ea58","12","6",0.675496688741722,0.588235294117647
"154","2ac97100-84f4-4172-a88f-82e8e886ea58","12","7",0.874172185430464,0.840909090909091
"155","2ac97100-84f4-4172-a88f-82e8e886ea58","12","8",0.805369127516778,0.8
"156","2ac97100-84f4-4172-a88f-82e8e886ea58","12","10",0.830601092896175,0.736842105263158
"157","2e9bcba0-31d6-48ef-9ec8-04ccbc838ff9","12","1",0.92,0.0289855072463768
"158","2e9bcba0-31d6-48ef-9ec8-04ccbc838ff9","12","2",0.673333333333333,0.603960396039604
"159","2e9bcba0-31d6-48ef-9ec8-04ccbc838ff9","12","3",0.785234899328859,0.692307692307692
"160","2e9bcba0-31d6-48ef-9ec8-04ccbc838ff9","12","4",0.753333333333333,0.176991150442478
"161","2e9bcba0-31d6-48ef-9ec8-04ccbc838ff9","12","5",0.664473684210526,0.821782178217822
"162","2e9bcba0-31d6-48ef-9ec8-04ccbc838ff9","12","7",0.814569536423841,0.975609756097561
"163","2e9bcba0-31d6-48ef-9ec8-04ccbc838ff9","12","9",0.861842105263158,0.0305343511450382
"164","2e9bcba0-31d6-48ef-9ec8-04ccbc838ff9","12","10",0.972677595628415,0.264044943820225
"165","2f9f948f-d9da-40f2-b5b1-247207217245","12","1",0.98,0.952380952380952
"166","2f9f948f-d9da-40f2-b5b1-247207217245","12","2",0.946666666666667,0.654929577464789
"167","2f9f948f-d9da-40f2-b5b1-247207217245","12","4",0.94,0.75886524822695
"168","2f9f948f-d9da-40f2-b5b1-247207217245","12","6",0.900662251655629,0.779411764705882
"169","2f9f948f-d9da-40f2-b5b1-247207217245","12","7",0.993377483443709,0.753333333333333
"170","2f9f948f-d9da-40f2-b5b1-247207217245","12","8",0.89261744966443,0.511278195488722
"171","2f9f948f-d9da-40f2-b5b1-247207217245","12","9",0.75,0.798245614035088
"172","2f9f948f-d9da-40f2-b5b1-247207217245","12","10",0.939890710382514,0.883720930232558
"173","31166c21-7fcb-4d7f-b606-1ce38fbea56f","6","2",0.973333333333333,0.219178082191781
"174","31166c21-7fcb-4d7f-b606-1ce38fbea56f","6","3",0.979865771812081,0.520547945205479
"175","31166c21-7fcb-4d7f-b606-1ce38fbea56f","6","4",0.973333333333333,0.767123287671233
"176","31166c21-7fcb-4d7f-b606-1ce38fbea56f","6","5",0.894736842105263,0.904411764705882
"177","31166c21-7fcb-4d7f-b606-1ce38fbea56f","6","6",0.788079470198676,0.151260504201681
"178","31166c21-7fcb-4d7f-b606-1ce38fbea56f","6","8",0.993288590604027,0.716216216216216
"179","31166c21-7fcb-4d7f-b606-1ce38fbea56f","6","9",0.967105263157895,0.73469387755102
"180","31166c21-7fcb-4d7f-b606-1ce38fbea56f","6","10",0.939890710382514,0.947674418604651
"181","3253da16-238b-4f45-8610-dff84aa897d4","6","1",0.933333333333333,0.95
"182","3253da16-238b-4f45-8610-dff84aa897d4","6","2",0.66,0.0202020202020202
"183","3253da16-238b-4f45-8610-dff84aa897d4","6","3",0.979865771812081,0.938356164383562
"184","3253da16-238b-4f45-8610-dff84aa897d4","6","4",0.833333333333333,0.624
"185","3253da16-238b-4f45-8610-dff84aa897d4","6","5",0.881578947368421,0.783582089552239
"186","3253da16-238b-4f45-8610-dff84aa897d4","6","7",0.384105960264901,0.620689655172414
"187","3253da16-238b-4f45-8610-dff84aa897d4","6","8",0.838926174496644,0.936
"188","3253da16-238b-4f45-8610-dff84aa897d4","6","10",0.644808743169399,0.85593220338983
"189","32a3fdb2-05a7-4f95-9252-306bb9ee470f","6","2",0.873333333333333,0.595419847328244
"190","32a3fdb2-05a7-4f95-9252-306bb9ee470f","6","3",0.758389261744966,0.893805309734513
"191","32a3fdb2-05a7-4f95-9252-306bb9ee470f","6","4",0.973333333333333,0.623287671232877
"192","32a3fdb2-05a7-4f95-9252-306bb9ee470f","6","5",0.947368421052632,0.875
"193","32a3fdb2-05a7-4f95-9252-306bb9ee470f","6","6",0.801324503311258,0.520661157024793
"194","32a3fdb2-05a7-4f95-9252-306bb9ee470f","6","7",0.768211920529801,0.887931034482759
"195","32a3fdb2-05a7-4f95-9252-306bb9ee470f","6","8",0.89261744966443,0.56390977443609
"196","32a3fdb2-05a7-4f95-9252-306bb9ee470f","6","9",0.480263157894737,0.986301369863014
"197","32a3fdb2-05a7-4f95-9252-306bb9ee470f","6","10",0.890710382513661,0.883435582822086
"198","33f4dfee-b330-49b3-a70d-c5497436bfe9","12","5",0.776315789473684,0.0169491525423729
"199","33f4dfee-b330-49b3-a70d-c5497436bfe9","12","6",0.860927152317881,0.269230769230769
"200","33f4dfee-b330-49b3-a70d-c5497436bfe9","12","7",0.95364238410596,0.222222222222222
"201","33f4dfee-b330-49b3-a70d-c5497436bfe9","12","8",0.966442953020134,0.854166666666667
"202","33f4dfee-b330-49b3-a70d-c5497436bfe9","12","9",0.986842105263158,0.286666666666667
"203","388e70f5-902e-4197-9bf0-61e5f32de097","12","1",0.846666666666667,0.606299212598425
"204","388e70f5-902e-4197-9bf0-61e5f32de097","12","2",0.88,0.68939393939394
"205","388e70f5-902e-4197-9bf0-61e5f32de097","12","3",0.906040268456376,0.637037037037037
"206","388e70f5-902e-4197-9bf0-61e5f32de097","12","4",0.92,0.384057971014493
"207","388e70f5-902e-4197-9bf0-61e5f32de097","12","5",0.881578947368421,0.947761194029851
"208","388e70f5-902e-4197-9bf0-61e5f32de097","12","6",0.827814569536424,0.696
"209","388e70f5-902e-4197-9bf0-61e5f32de097","12","7",0.768211920529801,0.862068965517241
"210","388e70f5-902e-4197-9bf0-61e5f32de097","12","8",0.885906040268456,0.393939393939394
"211","388e70f5-902e-4197-9bf0-61e5f32de097","12","9",0.953947368421053,0.158620689655172
"212","388e70f5-902e-4197-9bf0-61e5f32de097","12","10",0.743169398907104,0.794117647058823
"213","47306b3d-3f47-4fa4-853f-d4adbd50ba6c","6","1",0.96,0.576388888888889
"214","47306b3d-3f47-4fa4-853f-d4adbd50ba6c","6","2",0.973333333333333,0.671232876712329
"215","47306b3d-3f47-4fa4-853f-d4adbd50ba6c","6","3",0.973154362416107,0.117241379310345
"216","47306b3d-3f47-4fa4-853f-d4adbd50ba6c","6","4",0.52,0.538461538461538
"217","47306b3d-3f47-4fa4-853f-d4adbd50ba6c","6","5",0.914473684210526,0.58273381294964
"218","484c17b3-9364-461b-80e7-1e3a2715ee8e","12","2",0.86,0.511627906976744
"219","484c17b3-9364-461b-80e7-1e3a2715ee8e","12","3",0.785234899328859,0.555555555555556
"220","484c17b3-9364-461b-80e7-1e3a2715ee8e","12","4",0.78,0.564102564102564
"221","484c17b3-9364-461b-80e7-1e3a2715ee8e","12","5",0.782894736842105,0.966386554621849
"222","484c17b3-9364-461b-80e7-1e3a2715ee8e","12","6",0.933774834437086,0.574468085106383
"223","484c17b3-9364-461b-80e7-1e3a2715ee8e","12","7",0.52317880794702,0.734177215189873
"224","484c17b3-9364-461b-80e7-1e3a2715ee8e","12","8",0.624161073825503,0.483870967741935
"225","4e025f99-b4fa-41d9-8ad9-824b9d88d2d9","6","1",0.866666666666667,0.692307692307692
"226","4e025f99-b4fa-41d9-8ad9-824b9d88d2d9","6","2",0.886666666666667,0.180451127819549
"227","4e025f99-b4fa-41d9-8ad9-824b9d88d2d9","6","3",0.89261744966443,0.338345864661654
"228","4e025f99-b4fa-41d9-8ad9-824b9d88d2d9","6","4",0.94,0.333333333333333
"229","500df8d0-a283-43bd-b60b-dd291f0484b0","12","1",0.933333333333333,0.564285714285714
"230","500df8d0-a283-43bd-b60b-dd291f0484b0","12","2",0.78,0.264957264957265
"231","500df8d0-a283-43bd-b60b-dd291f0484b0","12","3",0.832214765100671,0.298387096774194
"232","500df8d0-a283-43bd-b60b-dd291f0484b0","12","4",0.633333333333333,0.463157894736842
"233","500df8d0-a283-43bd-b60b-dd291f0484b0","12","5",0.480263157894737,0.726027397260274
"234","541b92ea-6a83-4026-b6ff-72575cba1785","12","4",0.706666666666667,0.179245283018868
"235","541b92ea-6a83-4026-b6ff-72575cba1785","12","6",0.947019867549669,0.482517482517482
"236","541b92ea-6a83-4026-b6ff-72575cba1785","12","7",0.675496688741722,0.441176470588235
"237","541b92ea-6a83-4026-b6ff-72575cba1785","12","8",0.832214765100671,0.604838709677419
"238","541b92ea-6a83-4026-b6ff-72575cba1785","12","10",0.650273224043716,0.117647058823529
"239","542a740b-12ca-43b1-96a0-6b2c2142d327","6","1",0.946666666666667,0.647887323943662
"240","542a740b-12ca-43b1-96a0-6b2c2142d327","6","2",0.633333333333333,0.4
"241","542a740b-12ca-43b1-96a0-6b2c2142d327","6","3",0.89261744966443,0.473684210526316
"242","542a740b-12ca-43b1-96a0-6b2c2142d327","6","4",0.686666666666667,0.718446601941748
"243","542a740b-12ca-43b1-96a0-6b2c2142d327","6","5",0.605263157894737,0.467391304347826
"244","5695668c-eb3e-4156-8fe9-8c8615c26a4a","12","1",0.946666666666667,0.746478873239437
"245","5695668c-eb3e-4156-8fe9-8c8615c26a4a","12","2",0.933333333333333,0.678571428571429
"246","5695668c-eb3e-4156-8fe9-8c8615c26a4a","12","3",0.973154362416107,0.848275862068966
"247","5695668c-eb3e-4156-8fe9-8c8615c26a4a","12","4",0.953333333333333,0.699300699300699
"248","5695668c-eb3e-4156-8fe9-8c8615c26a4a","12","5",0.953947368421053,0.806896551724138
"249","5695668c-eb3e-4156-8fe9-8c8615c26a4a","12","6",0.860927152317881,0.884615384615385
"250","5695668c-eb3e-4156-8fe9-8c8615c26a4a","12","7",0.947019867549669,0.664335664335664
"251","5695668c-eb3e-4156-8fe9-8c8615c26a4a","12","8",0.899328859060403,0.671641791044776
"252","5695668c-eb3e-4156-8fe9-8c8615c26a4a","12","9",0.572368421052632,0.379310344827586
"253","5695668c-eb3e-4156-8fe9-8c8615c26a4a","12","10",0.382513661202186,0.957142857142857
"254","5864ecf2-7993-4712-9177-f4feeab105ea","12","1",0.973333333333333,0.808219178082192
"255","5864ecf2-7993-4712-9177-f4feeab105ea","12","2",0.84,0.5
"256","5864ecf2-7993-4712-9177-f4feeab105ea","12","3",0.973154362416107,0.296551724137931
"257","5864ecf2-7993-4712-9177-f4feeab105ea","12","4",0.953333333333333,0.223776223776224
"258","5864ecf2-7993-4712-9177-f4feeab105ea","12","5",0.980263157894737,0.147651006711409
"259","5864ecf2-7993-4712-9177-f4feeab105ea","12","6",0.986754966887417,0.825503355704698
"260","5864ecf2-7993-4712-9177-f4feeab105ea","12","7",0.95364238410596,0.972222222222222
"261","5864ecf2-7993-4712-9177-f4feeab105ea","12","8",0.838926174496644,0.824
"262","5864ecf2-7993-4712-9177-f4feeab105ea","12","9",0.776315789473684,0.703389830508475
"263","5a7ea095-c369-46ce-9b7e-5538504dce52","6","2",0.98,0.850340136054422
"264","5a7ea095-c369-46ce-9b7e-5538504dce52","6","3",0.865771812080537,0.75968992248062
"265","5a7ea095-c369-46ce-9b7e-5538504dce52","6","4",0.9,0.392592592592593
"266","5a7ea095-c369-46ce-9b7e-5538504dce52","6","5",0.907894736842105,0.898550724637681
"267","5a7ea095-c369-46ce-9b7e-5538504dce52","6","6",0.894039735099338,0.422222222222222
"268","5a7ea095-c369-46ce-9b7e-5538504dce52","6","7",0.960264900662252,0.910344827586207
"269","5a7ea095-c369-46ce-9b7e-5538504dce52","6","10",0.836065573770492,0.751633986928105
"270","5caf21a7-a5ec-4bdc-828b-dfa5f3aaba31","6","2",0.546666666666667,0.207317073170732
"271","5caf21a7-a5ec-4bdc-828b-dfa5f3aaba31","6","5",0.552631578947368,0.857142857142857
"272","5caf21a7-a5ec-4bdc-828b-dfa5f3aaba31","6","7",0.635761589403974,0.583333333333333
"273","5caf21a7-a5ec-4bdc-828b-dfa5f3aaba31","6","10",0.73224043715847,0.0746268656716418
"274","5ec484d7-b2e0-47ab-ab9a-34290f15cfcc","12","1",0.9,0.874074074074074
"275","5ec484d7-b2e0-47ab-ab9a-34290f15cfcc","12","2",0.746666666666667,0.491071428571429
"276","5ec484d7-b2e0-47ab-ab9a-34290f15cfcc","12","4",0.933333333333333,0.257142857142857
"277","5ec484d7-b2e0-47ab-ab9a-34290f15cfcc","12","5",0.980263157894737,0.953020134228188
"278","5ec484d7-b2e0-47ab-ab9a-34290f15cfcc","12","6",0.920529801324503,0.676258992805755
"279","5ec484d7-b2e0-47ab-ab9a-34290f15cfcc","12","7",0.920529801324503,0.942446043165468
"280","5ec484d7-b2e0-47ab-ab9a-34290f15cfcc","12","8",0.87248322147651,0.561538461538462
"281","5ec484d7-b2e0-47ab-ab9a-34290f15cfcc","12","9",0.789473684210526,0.816666666666667
"282","5ec484d7-b2e0-47ab-ab9a-34290f15cfcc","12","10",0.792349726775956,0.682758620689655
